ccn,date,updateDate,city,state,postalCode,blocksizedAddress,incidentType,parentIncidentType,narrative
P23024887,"06/04/2023, 3:21:37 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,1300 Block 3 AV,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23024889,"06/04/2023, 3:50:46 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,800 Block 5 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23024891,"06/04/2023, 3:55:03 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,900 Block 40 AV,DECEASED PERSON,Other,DECEASED PERSON
P23024892,"06/04/2023, 4:03:58 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,400 Block STAFFORD DR,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024893,"06/04/2023, 4:05:55 AM","06/04/2023, 3:18:06 PM",LETHBRIDGE,AB,.,400 Block STAFFORD DR,PUBLIC SERVICE,Other,PUBLIC SERVICE
CA23012553,"06/02/2023, 3:05:00 PM","06/04/2023, 4:18:31 PM",LETHBRIDGE,AB,.,200 Block MT CRANDELL CR, RMS] Suspicious Person/Vehicle,Other,Suspicious Person/Vehicle
CA23012665,"06/03/2023, 10:28:00 AM","06/04/2023, 4:17:54 PM",LETHBRIDGE,AB,.,300 Block SCENIC DR, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23012741,"06/03/2023, 8:02:00 PM","06/04/2023, 4:17:55 PM",LETHBRIDGE,AB,.,300 Block MT CRANDELL CR," RMS] Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)",Other,"Fail to Comply with Conditions/Appear, etc. 145(3), 145(4), 145(5)"
RM23052945,"06/02/2023, 3:49:00 AM","06/04/2023, 4:17:56 PM",LETHBRIDGE,AB,.,400 Block MAYOR MAGRATH DR, RMS] Lost Property,Other,Lost Property
CA23012717,"06/03/2023, 8:22:00 PM","06/04/2023, 4:17:55 PM",LETHBRIDGE,AB,T1H 7J1,2600 Block BLACKWOLF BD, RMS] Domestic Related,Other,Domestic Related
CA23012678,"06/03/2023, 11:26:00 AM","06/04/2023, 4:17:54 PM",LETHBRIDGE,AB,.,2200 Block 7 AV, RMS] Check On Welfare,Other,Check On Welfare
CA23012668,"06/03/2023, 11:38:00 AM","06/04/2023, 4:17:54 PM",LETHBRIDGE,AB,.,700 Block 5 ST, RMS] Intoxication - NOT arrested,Quality of Life,Intoxication - NOT arrested
CA23012733,"06/03/2023, 1:41:00 AM","06/04/2023, 4:17:55 PM",LETHBRIDGE,AB,.,1100 Block 40 AV, RMS] TSA - Hit and Run,Other,TSA - Hit and Run
RM23052944,"06/04/2023, 3:24:00 AM","06/04/2023, 4:17:56 PM",LETHBRIDGE,AB,.,1300 Block 3 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23012677,"06/03/2023, 12:26:00 AM","06/04/2023, 4:17:54 PM",LETHBRIDGE,AB,.,2000 Block 23 ST, RMS] Assist Others,Other,Assist Others
CA23012680,"06/03/2023, 9:02:00 AM","06/04/2023, 4:17:54 PM",LETHBRIDGE,AB,.,2700 Block 14 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
CA23012738,"06/04/2023, 2:00:00 AM","06/04/2023, 4:18:43 PM",LETHBRIDGE,AB,.,500 Block 1 AV, RMS] Assault,Assault,Assault
P23024875,"06/04/2023, 2:19:12 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,500 Block 1 AV,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23024876,"06/04/2023, 2:25:16 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,4100 Block 18 AV,ALARMS,Other,ALARMS
P23024877,"06/04/2023, 2:25:32 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,900 Block 9 ST,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23024878,"06/04/2023, 2:31:04 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,100 Block 13 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024880,"06/04/2023, 2:41:58 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,200 Block 4 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
P23024882,"06/04/2023, 2:56:05 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,1300 Block 23 AV,INDECENCY/LEWDNESS,Sexual Offense,INDECENCY/LEWDNESS
P23024883,"06/04/2023, 3:01:22 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,1100 Block 8 ST,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23024884,"06/04/2023, 3:02:48 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,500 Block 12A ST,FRAUD/DECEPTION,Other,FRAUD/DECEPTION
P23024885,"06/04/2023, 3:03:54 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,700 Block 14 ST,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024886,"06/04/2023, 3:07:10 AM","06/04/2023, 3:18:05 PM",LETHBRIDGE,AB,.,100 Block STAFFORD DR,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
RM23052942,"06/04/2023, 2:46:00 AM","06/04/2023, 4:17:56 PM",LETHBRIDGE,AB,.,3800 Block MAYOR MAGRATH DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23012684,"06/03/2023, 2:51:00 PM","06/04/2023, 4:17:54 PM",LETHBRIDGE,AB,.,2800 Block FAIRWAY ST, RMS] False Alarm,Other,False Alarm
CA23012664,"06/03/2023, 10:32:00 AM","06/04/2023, 4:17:54 PM",LETHBRIDGE,AB,.,500 Block 6 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23012566,"06/02/2023, 5:46:00 PM","06/04/2023, 4:17:53 PM",LETHBRIDGE,AB,.,800 Block 2A AV, RMS] Theft Under,Theft,Theft Under
RM23052943,"06/04/2023, 3:09:00 AM","06/04/2023, 4:18:23 PM",LETHBRIDGE,AB,.,800 Block 1 AV, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23012729,"06/03/2023, 11:54:00 PM","06/04/2023, 4:18:42 PM",LETHBRIDGE,AB,.,100 Block 1 AV, RMS] Assist Others,Other,Assist Others
CA23012734,"06/04/2023, 1:00:00 AM","06/04/2023, 8:17:56 AM",LETHBRIDGE,AB,.,500 Block 6 AV, RMS] Assist Others,Other,Assist Others
CA23012663,"06/03/2023, 9:25:00 AM","06/04/2023, 8:17:56 AM",LETHBRIDGE,AB,.,1 Block ST & 8 AV, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
P23024872,"06/04/2023, 1:36:59 AM","06/04/2023, 8:17:56 AM",LETHBRIDGE,AB,.,1500 Block 9 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23024874,"06/04/2023, 1:59:25 AM","06/04/2023, 8:17:56 AM",LETHBRIDGE,AB,.,1 Block PURDUE CT,ABDUCTION (KIDNAPPING)/CUSTODIAL ABDUCTION/CUSTODY ISSUE/HOSTAGE SITUATION,Other,ABDUCTION (KIDNAPPING)/CUSTODIAL ABDUCTION/CUSTODY ISSUE/HOSTAGE SITUATION
P23024865,"06/04/2023, 12:29:12 AM","06/04/2023, 8:18:01 AM",LETHBRIDGE,AB,.,700 Block 6 ST,SUPPLEMENTAL,Other,SUPPLEMENTAL
P23024866,"06/04/2023, 12:29:58 AM","06/04/2023, 8:18:01 AM",LETHBRIDGE,AB,.,1 Block MEADOWLARK BD,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23024867,"06/04/2023, 12:42:05 AM","06/04/2023, 8:18:01 AM",LETHBRIDGE,AB,.,300 Block 7A AV,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23024868,"06/04/2023, 12:42:37 AM","06/04/2023, 8:18:01 AM",LETHBRIDGE,AB,.,300 Block 7A AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024869,"06/04/2023, 12:48:22 AM","06/04/2023, 8:18:02 AM",LETHBRIDGE,AB,.,3400 Block PARKSIDE DR,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING),Quality of Life,DRIVING UNDER THE INFLUENCE (IMPAIRED DRIVING)
P23024870,"06/04/2023, 1:01:54 AM","06/04/2023, 8:18:02 AM",LETHBRIDGE,AB,.,500 Block 6 AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23024871,"06/04/2023, 1:14:44 AM","06/04/2023, 8:18:02 AM",LETHBRIDGE,AB,.,900 Block 7 ST,LPS PRIORITY EVENT,Other,LPS PRIORITY EVENT
CA23012732,"06/04/2023, 12:40:00 AM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,300 Block 7A AV, RMS] Threats,Other,Threats
CA23012730,"06/03/2023, 5:45:00 AM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,1200 Block 6 AV, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
P23024855,"06/03/2023, 11:33:18 PM","06/04/2023, 8:17:59 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,EMS,Other,EMS
P23024856,"06/03/2023, 11:35:17 PM","06/04/2023, 8:17:59 AM",LETHBRIDGE,AB,.,400 Block 13 ST,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23024857,"06/03/2023, 11:35:27 PM","06/04/2023, 8:17:59 AM",LETHBRIDGE,AB,.,900 Block 19 ST,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23024858,"06/03/2023, 11:54:46 PM","06/04/2023, 8:17:59 AM",LETHBRIDGE,AB,.,1100 Block 3 AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23024859,"06/03/2023, 11:55:49 PM","06/04/2023, 8:18:00 AM",LETHBRIDGE,AB,.,600 Block FLORENCE HO LEONG CR,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024860,"06/03/2023, 11:57:07 PM","06/04/2023, 8:18:00 AM",LETHBRIDGE,AB,.,700 Block 12B ST,SUPPLEMENTAL,Other,SUPPLEMENTAL
P23024861,"06/04/2023, 12:00:02 AM","06/04/2023, 8:18:00 AM",LETHBRIDGE,AB,.,600 Block 3 AV,PSCC,Other,PSCC
P23024862,"06/04/2023, 12:00:47 AM","06/04/2023, 8:18:00 AM",LETHBRIDGE,AB,.,1 Block ALGONQUIN BY,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23024863,"06/04/2023, 12:05:57 AM","06/04/2023, 8:18:01 AM",LETHBRIDGE,AB,.,500 Block 8 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
CA23012725,"06/02/2023, 7:10:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,600 Block 8 ST, RMS] Check On Welfare,Other,Check On Welfare
CA23012720,"06/03/2023, 9:30:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,900 Block 18 ST, RMS] Impaired Operation (Alcohol),Traffic,Impaired Operation (Alcohol)
P23024845,"06/03/2023, 10:26:56 PM","06/04/2023, 8:17:57 AM",LETHBRIDGE,AB,.,300 Block BLUEFOX BD,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23024846,"06/03/2023, 10:29:37 PM","06/04/2023, 8:17:57 AM",LETHBRIDGE,AB,.,500 Block 8 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23024847,"06/03/2023, 10:29:45 PM","06/04/2023, 8:17:57 AM",LETHBRIDGE,AB,.,1100 Block 3 AV,INDECENCY/LEWDNESS,Sexual Offense,INDECENCY/LEWDNESS
P23024848,"06/03/2023, 10:36:01 PM","06/04/2023, 8:17:57 AM",LETHBRIDGE,AB,.,500 Block 6 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024849,"06/03/2023, 10:38:37 PM","06/04/2023, 8:17:57 AM",LETHBRIDGE,AB,.,1500 Block 9 AV,DRUGS,Quality of Life,DRUGS
P23024850,"06/03/2023, 10:42:28 PM","06/04/2023, 8:17:58 AM",LETHBRIDGE,AB,.,500 Block 1 AV,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23024851,"06/03/2023, 10:47:28 PM","06/04/2023, 8:17:58 AM",LETHBRIDGE,AB,.,500 Block 1 AV,ASSAULT,Assault,ASSAULT
P23024852,"06/03/2023, 10:48:08 PM","06/04/2023, 8:17:58 AM",LETHBRIDGE,AB,.,600 Block 3 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024853,"06/03/2023, 10:54:45 PM","06/04/2023, 8:17:59 AM",LETHBRIDGE,AB,.,1200 Block 6 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
CA23012721,"06/01/2023, 8:45:00 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,1 Block ST & 2A AV, RMS] Traffic Complaint General,Traffic,Traffic Complaint General
CA23012697,"06/02/2023, 10:54:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,1100 Block MAYOR MAGRATH DR, RMS] TSA - Traffic Safety Act,Traffic,TSA - Traffic Safety Act
CA23012692,"06/03/2023, 4:07:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,1200 Block 6 AV, RMS] Break and Enter - Residential  CC 348(1)(d),Other,Break and Enter - Residential  CC 348(1)(d)
CA23012716,"05/19/2023, 7:00:00 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,1 Block NORTHLANDER RD, RMS] Lost Property,Other,Lost Property
CA23012712,"06/03/2023, 1:52:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,800 Block 8 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
CA23012708,"06/03/2023, 6:17:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,700 Block 6 ST, RMS] Assault,Assault,Assault
CA23012714,"06/03/2023, 8:12:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,900 Block 18 ST, RMS] Person With Weapon,Other,Person With Weapon
CA23012710,"05/24/2023, 7:00:00 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,200 Block HERITAGE PL, RMS] Fraud,Other,Fraud
P23024840,"06/03/2023, 9:15:40 PM","06/04/2023, 8:18:11 AM",LETHBRIDGE,AB,.,1000 Block 17 ST,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23024841,"06/03/2023, 9:24:55 PM","06/04/2023, 8:18:11 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23024842,"06/03/2023, 9:33:04 PM","06/04/2023, 8:18:11 AM",LETHBRIDGE,AB,.,900 Block 18 ST,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23024843,"06/03/2023, 9:39:03 PM","06/04/2023, 8:17:56 AM",LETHBRIDGE,AB,.,400 Block 16 ST,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024844,"06/03/2023, 9:52:25 PM","06/04/2023, 8:17:56 AM",LETHBRIDGE,AB,.,800 Block 2A AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024827,"06/03/2023, 8:22:07 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,2600 Block BLACKWOLF BD,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23024828,"06/03/2023, 8:24:31 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,1700 Block 16 AV,PARKING COMMISSIONAIRE,Other,PARKING COMMISSIONAIRE
P23024829,"06/03/2023, 8:24:47 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,500 Block 13 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024830,"06/03/2023, 8:27:05 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,700 Block 10 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23024831,"06/03/2023, 8:28:34 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,400 Block 18 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024832,"06/03/2023, 8:33:19 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,600 Block COLUMBIA BD,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024833,"06/03/2023, 8:35:54 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,200 Block 13 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024834,"06/03/2023, 8:38:43 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,800 Block 5 AV,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23024835,"06/03/2023, 8:45:30 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,2600 Block BLACKWOLF BD,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024836,"06/03/2023, 8:46:36 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,200 Block 13 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024837,"06/03/2023, 8:49:57 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,600 Block 8 ST,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23024838,"06/03/2023, 8:52:37 PM","06/04/2023, 8:18:11 AM",LETHBRIDGE,AB,.,3200 Block 20 AV,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23024839,"06/03/2023, 9:06:42 PM","06/04/2023, 8:18:11 AM",LETHBRIDGE,AB,.,700 Block HERITAGE BD,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
CA23012711,"06/03/2023, 4:10:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,1 Block HAWTHORNE PL, RMS] Mischief to MV,Theft from Vehicle,Mischief to MV
CA23012713,"06/03/2023, 7:30:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,1000 Block 2 AV, RMS] Provincial Trespass Act,Other,Provincial Trespass Act
P23024815,"06/03/2023, 7:17:40 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC/TRANSPORTATION INCIDENT (CRASH),Other,TRAFFIC/TRANSPORTATION INCIDENT (CRASH)
P23024816,"06/03/2023, 7:26:29 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,500 Block 4 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024817,"06/03/2023, 7:38:00 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,600 Block 3 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024818,"06/03/2023, 7:49:51 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,1000 Block 2 AV,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
P23024819,"06/03/2023, 7:51:56 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,600 Block 3 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024820,"06/03/2023, 7:53:47 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,3400 Block PARKSIDE DR,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23024821,"06/03/2023, 8:02:47 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,300 Block MT CRANDELL CR,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23024822,"06/03/2023, 8:03:34 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,500 Block 11 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024823,"06/03/2023, 8:04:49 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,500 Block 7 ST,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23024824,"06/03/2023, 8:05:01 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,600 Block STAFFORD DR,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)",Other,"PUBLIC SERVICE (LOCK-OUT/LOCK-IN, PEACE, WELFARE, RECKLESS ACTIVITY)"
P23024825,"06/03/2023, 8:12:10 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,900 Block 18 ST,WEAPONS/FIREARMS,Other,WEAPONS/FIREARMS
P23024826,"06/03/2023, 8:12:42 PM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,800 Block 5 AV,HARASSMENT/STALKING/THREAT,Other,HARASSMENT/STALKING/THREAT
CA23012705,"06/03/2023, 6:27:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,100 Block STAFFORD DR, RMS] Other Drugs - Possession,Quality of Life,Other Drugs - Possession
CA23012704,"06/02/2023, 3:27:00 AM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR, RMS] Theft Under,Theft,Theft Under
CA23012707,"06/03/2023, 6:24:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,800 Block 8 ST, RMS] Disturb The Peace,Quality of Life,Disturb The Peace
CA23012655,"06/03/2023, 8:03:00 AM","06/04/2023, 8:18:04 AM",LETHBRIDGE,AB,.,1800 Block 6 AV, RMS] Mental Health Act,Other,Mental Health Act
CA23012703,"06/01/2023, 8:10:00 PM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,500 Block UNIVERSITY DR, RMS] Shoplifting $5000 or Under,Theft,Shoplifting $5000 or Under
P23024805,"06/03/2023, 6:17:01 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,700 Block 6 ST,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23024806,"06/03/2023, 6:24:30 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,800 Block 8 ST,DOMESTIC DISTURBANCE/VIOLENCE,Other,DOMESTIC DISTURBANCE/VIOLENCE
P23024808,"06/03/2023, 6:43:41 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,1 Block LYNX PL,SUBJECT STOP,Proactive Policing,SUBJECT STOP
P23024809,"06/03/2023, 6:44:58 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,UNKNOWN STREET,TRAFFIC STOP,Proactive Policing,TRAFFIC STOP
P23024810,"06/03/2023, 6:57:33 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,3200 Block MAYOR MAGRATH DR,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23024811,"06/03/2023, 7:00:02 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,100 Block 1 AV,POLICE,Other,POLICE
P23024812,"06/03/2023, 7:04:09 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,3600 Block 23 AV,ASSIST OTHER AGENCIES,Other,ASSIST OTHER AGENCIES
P23024813,"06/03/2023, 7:08:15 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,700 Block COLUMBIA BD,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
P23024814,"06/03/2023, 7:08:51 PM","06/04/2023, 8:18:09 AM",LETHBRIDGE,AB,.,500 Block 1 AV,SUPPLEMENTAL,Other,SUPPLEMENTAL
CA23012696,"05/16/2023, 7:00:00 AM","06/04/2023, 8:18:05 AM",LETHBRIDGE,AB,.,800 Block 9 ST, RMS] Theft From Auto Under,Theft from Vehicle,Theft From Auto Under
RM23052941,"06/03/2023, 6:20:00 PM","06/04/2023, 8:18:06 AM",LETHBRIDGE,AB,.,300 Block 20 ST, RMS] Assist Others,Other,Assist Others
CA23012701,"06/01/2023, 4:06:00 AM","06/04/2023, 8:18:10 AM",LETHBRIDGE,AB,.,3500 Block MAYOR MAGRATH DR, RMS] Fraud,Other,Fraud
P23024794,"06/03/2023, 5:18:54 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,1100 Block 8 ST,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)",Proactive Policing,"SUSPICIOUS/WANTED (PERSON, CIRCUMSTANCES, VEHICLE)"
P23024795,"06/03/2023, 5:20:49 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,3400 Block PARKSIDE DR,TRAFFIC VIOLATION/COMPLAINT/HAZARD,Proactive Policing,TRAFFIC VIOLATION/COMPLAINT/HAZARD
P23024796,"06/03/2023, 5:35:37 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,800 Block 2A AV,DISTURBANCE/NUISANCE,Quality of Life,DISTURBANCE/NUISANCE
P23024797,"06/03/2023, 5:36:28 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,500 Block 11 ST,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024798,"06/03/2023, 5:51:22 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,300 Block 20 ST,BURGLARY (BREAK-AND-ENTER)/HOME INVASION,Other,BURGLARY (BREAK-AND-ENTER)/HOME INVASION
P23024799,"06/03/2023, 5:54:45 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,800 Block 5 AV,PUBLIC SERVICE,Other,PUBLIC SERVICE
P23024800,"06/03/2023, 5:59:34 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,800 Block 8 AV,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
P23024801,"06/03/2023, 6:04:15 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,1 Block SOUTHGATE BD,THEFT (LARCENY),Theft,THEFT (LARCENY)
P23024802,"06/03/2023, 6:08:22 PM","06/04/2023, 12:18:03 AM",LETHBRIDGE,AB,.,200 Block 13 ST,TRESPASSING/UNWANTED,Quality of Life,TRESPASSING/UNWANTED
